Date,coin,daily_return,sp500_return,rolling_corr_sp500_90d
2023-12-05,BTC,0.0500368245555349,-0.0005688697261614362,0.13703494469409613
2023-12-06,BTC,-0.0075816290559757,-0.003906202808869552,0.13973468587609253
2023-12-07,BTC,-0.0103729856622278,0.007968189065892917,0.13437571010406188
2023-12-08,BTC,0.0201867341482688,0.00409549786994079,0.12321364473526614
2023-12-11,BTC,-0.0579233579205116,0.003924494286698943,0.10587817136675934
2023-12-12,BTC,0.0050041573451182,0.00459935752021523,0.10434535225366504
2023-12-13,BTC,0.0347529986315475,0.013650676351045998,0.1251486685083879
2023-12-14,BTC,0.0031062756659134,0.0026470624846992585,0.13009132866721854
2023-12-15,BTC,-0.0254326780209833,-7.62494933082003e-05,0.12674734802176138
2023-12-18,BTC,0.0304335845227197,0.004528344366900416,0.1315590614162589
2023-12-19,BTC,-0.0082820837151126,0.005866407818910568,0.12732389820679513
2023-12-20,BTC,0.0326876134052842,-0.014684266911006771,0.09948551688113617
2023-12-21,BTC,0.0049688697318006,0.010301467821202559,0.09278323877664485
2023-12-22,BTC,0.0029348640929083,0.0016600585268868873,0.08434273907363282
2023-12-26,BTC,-0.0250552532009955,0.0042316894655107795,0.04500453041581053
2023-12-27,BTC,0.0216943649202225,0.0014304577464787638,0.04370890774084367
2023-12-28,BTC,-0.018760276947869,0.0003701746080437829,0.04707313202901327
2023-12-29,BTC,-0.0123968967987939,-0.0028264750133749628,0.0489475869334051
2024-01-02,BTC,0.0179009390513014,-0.005660579005492328,0.037923781057878185
2024-01-03,BTC,-0.0469281203624218,-0.008016314922730805,0.05165228865390672
2024-01-04,BTC,0.0310805785653249,-0.0034283812973570083,0.0481246123976874
2024-01-05,BTC,-0.0003900067727314,0.0018256861788026324,0.0492632271380937
2024-01-08,BTC,0.0688937833577922,0.014114629309846638,0.05292299969287337
2024-01-09,BTC,-0.0176871306119723,-0.0014779006799081618,0.05939327314471204
2024-01-10,BTC,0.0105775840049726,0.00566597189372442,0.05514572939969764
2024-01-11,BTC,-0.0055587338924432,-0.0006710555783868699,0.05671377173185605
2024-01-12,BTC,-0.075814646870802,0.0007509755941104146,0.05179528369053846
2024-01-16,BTC,0.0151246009395882,-0.0037313402367431525,0.046865097106805705
2024-01-17,BTC,-0.0095537826722856,-0.005616897183990499,0.05495428503411595
2024-01-18,BTC,-0.0346397256326677,0.008805260963896,0.03742711067356689
2024-01-19,BTC,0.0086362064423022,0.012313502764936146,0.04978339947099649
2024-01-22,BTC,-0.0490643746672181,0.0021943252026270788,0.05338960573454832
2024-01-23,BTC,0.0085600134310392,0.002921374261968035,0.05374694912327165
2024-01-24,BTC,0.0058105217009309,0.0008119284117831249,0.05072929832688367
2024-01-25,BTC,-0.0035747525934159,0.005260365527706368,0.0489954951671311
2024-01-26,BTC,0.0471545932209109,-0.0006517852510764532,0.04430544014428934
2024-01-29,BTC,0.0297998013588187,0.007556774896180896,0.05524025532597065
2024-01-30,BTC,-0.007753530092744,-0.0006006499345398986,0.052884775732414256
2024-01-31,BTC,-0.008614235820219,-0.016105744611597972,0.04107727667318731
2024-02-01,BTC,0.0115814418427713,0.012493688211609788,0.04420904308435519
2024-02-02,BTC,0.0025556346111748,0.01068444607751462,0.04333454170763622
2024-02-05,BTC,0.0017632602500394,-0.0031863375266721894,0.038329569830227055
2024-02-06,BTC,0.0099863386864791,0.0023104108269635937,0.038577534593839426
2024-02-07,BTC,0.0286308500811809,0.008241457963390042,0.04230268925132706
2024-02-08,BTC,0.0221882487848668,0.0005705832608251526,0.03907402924015643
2024-02-09,BTC,0.0407410374279104,0.0057423415255595245,0.044563041945634985
2024-02-12,BTC,0.0344619935076904,-0.0009489536011326738,0.03277571544716287
2024-02-13,BTC,-0.0043192339224062,-0.013674255653625456,0.038021192998877046
2024-02-14,BTC,0.0419009169499291,0.009579763275017639,0.04944350572102036
2024-02-15,BTC,0.0021583350882306,0.005821250684729495,0.04186742430270245
2024-02-16,BTC,0.0042675126182003,-0.0048034698371121065,0.047312879450585675
2024-02-20,BTC,0.0097670688329889,-0.006005322001165325,0.048439199801737054
2024-02-21,BTC,-0.0085243641205989,0.001264199922982101,0.05270702876270732
2024-02-22,BTC,-0.0103050826511981,0.02112288421741404,0.029079683868698542
2024-02-23,BTC,-0.0111689648747954,0.0003479475462115911,0.0295800181001644
2024-02-26,BTC,0.0539143528448111,-0.003786751350190576,-0.004721790971775359
2024-02-27,BTC,0.0470076269538002,0.0017063496993998672,-0.00558368253955286
2024-02-28,BTC,0.0949353199412474,-0.001658155060430544,-0.028828375884126484
2024-02-29,BTC,-0.0209008984686548,0.005229094697149161,-0.030742065413685567
2024-03-01,BTC,0.0202987390010944,0.00800782894888763,-0.00761848912867169
2024-03-04,BTC,0.0817359164921911,-0.0011932620709189656,-0.001385377545326725
2024-03-05,BTC,-0.0662840245576039,-0.010193100883444606,0.040047485886309665
2024-03-06,BTC,0.036137337494942,0.005141103203274655,0.05549439684754029
2024-03-07,BTC,0.0123841969275335,0.010304127925951478,0.04626554053631041
2024-03-08,BTC,0.0205394012137098,-0.0065285190034379825,0.03413358376652178
2024-03-11,BTC,0.0449743070742958,-0.001122238087346461,0.03143703209238872
2024-03-12,BTC,-0.0089099054795025,0.011201787981366396,0.02407141666136062
2024-03-13,BTC,0.0224144102395678,-0.0019245297153407392,0.01441907814464798
2024-03-14,BTC,-0.0230819028918976,-0.0028710915621273925,0.04274844683278552
2024-03-15,BTC,-0.0279119802196445,-0.006482917484461503,0.06367139192084656
2024-03-18,BTC,-0.0123120859035869,0.006318059504952345,0.05868370228517654
2024-03-19,BTC,-0.0834335698143234,0.0056491496501236416,0.03826980609679436
2024-03-20,BTC,0.0969250463889783,0.008904173912846591,0.06738065867045957
2024-03-21,BTC,-0.035667063539995,0.0032365354015160275,0.07656146403447245
2024-03-22,BTC,-0.026150443438534,-0.0014021878490156903,0.0759262681772315
2024-03-25,BTC,0.0405246402092314,-0.0030549644525015296,0.06409168968728159
2024-03-26,BTC,0.0004148646391046,-0.002799795225030266,0.09796897138784767
2024-03-27,BTC,-0.0076083533712275,0.008630626525532925,0.09418242695400841
2024-03-28,BTC,0.0185674608370216,0.0011164855071790214,0.09353082677419686
2024-04-01,BTC,-0.022871394296192,-0.0020135845401164643,0.09884587700372392
2024-04-02,BTC,-0.0610479859894921,-0.0072390590731691296,0.12750092966311624
2024-04-03,BTC,0.0081568302105263,0.001091122364688113,0.11994034977730605
2024-04-04,BTC,0.0383146426091676,-0.012334336350379616,0.08936293574838736
2024-04-05,BTC,-0.0097973208750877,0.011099194174331695,0.08085032237436843
2024-04-08,BTC,0.032709358784746,-0.00037463099831791524,0.07609899514392778
2024-04-09,BTC,-0.0347940311582283,0.0014454931932483817,0.07590824344491602
2024-04-10,BTC,0.0209558550176423,-0.009456980649108493,0.06597010706687115
2024-04-11,BTC,-0.0074697443313405,0.007444797710585593,0.06290622758433703
2024-04-12,BTC,-0.0408894843058877,-0.01455068829580164,0.09107051129849046
2024-04-15,BTC,-0.0351773717855853,-0.01202135494776202,0.12847939556027999
2024-04-16,BTC,0.0060803307977836,-0.0020565070133361507,0.13313339790723017
2024-04-17,BTC,-0.0397288489105271,-0.005780602724641426,0.14298781207452532
2024-04-18,BTC,0.0364912407749862,-0.002208160119998248,0.14237079573617964
2024-04-19,BTC,0.0052086610311106,-0.00875854812743615,0.13812778794794056
2024-04-22,BTC,0.0294337582058501,0.008731248071466746,0.15756839798630362
2024-04-23,BTC,-0.0064395749824405,0.011964576270872662,0.15002858903315278
2024-04-24,BTC,-0.0320804467601734,0.0002130100613548791,0.13531005024107085
2024-04-25,BTC,0.0031863484195515,-0.004576430353515626,0.13510198802485157
2024-04-26,BTC,-0.0112650044825576,0.01020914263474304,0.12648138353976154
2024-04-29,BTC,0.0115330909160229,0.0031784486665891176,0.12330237573352851
2024-04-30,BTC,-0.0501912493092746,-0.01573051358686217,0.1607982896784286
2024-05-01,BTC,-0.0392969544937571,-0.0034354388154940185,0.1927785602511405
2024-05-02,BTC,0.0149246695523317,0.009128437077573048,0.19674951417390227
2024-05-03,BTC,0.0637040529416774,0.012556739721478527,0.22217862892792387
2024-05-06,BTC,-0.0135743903874885,0.01032612390701182,0.21811300874227288
2024-05-07,BTC,-0.0130954288575765,0.0013434298232750663,0.21750275289632873
2024-05-08,BTC,-0.0183986264197131,-5.835618166138978e-06,0.21784974075743016
2024-05-09,BTC,0.0304311517670996,0.005090947698625836,0.21962381823910487
2024-05-10,BTC,-0.0357999205739,0.001649398844549843,0.2226768631456423
2024-05-13,BTC,0.0236467477886836,-0.00024130405535727206,0.20504206256563362
2024-05-14,BTC,-0.0214408439392201,0.004837813139759728,0.20720063384143786
2024-05-15,BTC,0.0765960925054549,0.011715927882596233,0.23278345329394484
2024-05-16,BTC,-0.0156322522862183,-0.0020816677921287052,0.2062009250940036
2024-05-17,BTC,0.0279050869543215,0.0011647735102702228,0.20361485338705987
2024-05-20,BTC,0.0780017424143035,0.0009163899374069473,0.19675716470392707
2024-05-21,BTC,-0.0183582532317723,0.002501874243978186,0.19437912156350065
2024-05-22,BTC,-0.0144603004229696,-0.002706123039226127,0.20118052603092593
2024-05-23,BTC,-0.0172559769765087,-0.0073807894850155265,0.2103628315462727
2024-05-24,BTC,0.0087817297881169,0.0070010425881694704,0.20770131915240198
2024-05-28,BTC,-0.0158274081078272,0.0002488018529340774,0.22436302494047916
2024-05-29,BTC,-0.0105148573836674,-0.007367046509680453,0.22922445565254615
2024-05-30,BTC,0.0116442828412868,-0.005975035585443322,0.23222781022190825
2024-05-31,BTC,-0.0127781500011598,0.00802787620486467,0.2246365761232176
2024-06-03,BTC,0.0155447201720899,0.0011160825806737495,0.22460832001354633
2024-06-04,BTC,0.0256229922248316,0.0015028090913065117,0.22696786484717774
2024-06-05,BTC,0.0072987246080176,0.011847649793331305,0.2302313873474996
2024-06-06,BTC,-0.0045813636623915,-0.00019981663563317653,0.22487565784228153
2024-06-07,BTC,-0.0199920127345761,-0.0011152197300303701,0.22576635614754936
2024-06-10,BTC,-0.001948526199214,0.0025808546645145203,0.22220398953051934
2024-06-11,BTC,-0.0313649611377125,0.0027103813151374556,0.2174502605185653
2024-06-12,BTC,0.0135025816557405,0.008503672791998707,0.22234848627902304
2024-06-13,BTC,-0.0217579605058895,0.0023446558536817097,0.22002191821723274
2024-06-14,BTC,-0.0111645430991574,-0.000393860697500914,0.22047485172296738
2024-06-17,BTC,-0.002232174783037,0.007664386564552705,0.2109110581096421
2024-06-18,BTC,-0.0202969582732819,0.0025213273947457537,0.20948270309807693
2024-06-20,BTC,-0.002026478192569,-0.0025259318472709014,0.20333930496008998
2024-06-21,BTC,-0.0112983528214036,-0.001562130321101196,0.20874928086394254
2024-06-24,BTC,-0.0459535643123367,-0.003065171894990004,0.2167136768762425
2024-06-25,BTC,0.0253366304154398,0.003933590015736899,0.2059179822847807
2024-06-26,BTC,-0.0160726325920611,0.0015724312002203256,0.2054754296207271
2024-06-27,BTC,0.0130489519734049,0.0009073212238914774,0.20708625945953527
2024-06-28,BTC,-0.0208533108817551,-0.004083652583445674,0.21594614322504105
2024-07-01,BTC,0.0027710949321257,0.0026755639309195,0.2162117947997443
2024-07-02,BTC,-0.0130936978852905,0.006195317856513505,0.2353412380212618
2024-07-03,BTC,-0.0299068707008841,0.005084444409779065,0.2269117088379646
2024-07-05,BTC,-0.005534237213954,0.005448765178485582,0.24233534699267315
2024-07-08,BTC,0.0153268027159116,0.0010166989647510949,0.24309554348873322
2024-07-09,BTC,0.0229984421181268,0.0007410719362856977,0.2686846544456096
2024-07-10,BTC,-0.004598069730556,0.010208065293514812,0.26953092415266633
2024-07-11,BTC,-0.0068854320153477,-0.008763028841120457,0.263293454476212
2024-07-12,BTC,0.0096704440195969,0.0055170270744306915,0.28662810221825946
2024-07-15,BTC,0.0671575521272613,0.0028262026252154904,0.2551385556990077
2024-07-16,BTC,0.0034992378705562,0.006389375498743188,0.24955645491010625
2024-07-17,BTC,-0.0150291601434634,-0.013927543241993745,0.2496034774153074
2024-07-18,BTC,-0.002257162928356,-0.007816403936922511,0.2594024763934183
2024-07-19,BTC,0.0427687342301363,-0.007140265531926926,0.2427346389338555
2024-07-22,BTC,-0.0083526875222309,0.01079203564940956,0.24350206133929048
2024-07-23,BTC,-0.0245257378644009,-0.001558102589770738,0.250556986911824
2024-07-24,BTC,-0.0084264929535705,-0.02314909375473495,0.23864816374518988
2024-07-25,BTC,0.0061967344887139,-0.005142620237842288,0.22763470000414585
2024-07-26,BTC,0.0324555480531172,0.011090468702846357,0.2461408940852582
2024-07-29,BTC,-0.0210377976893241,0.0008133101292933098,0.27986369305657866
2024-07-30,BTC,-0.0092621854754424,-0.004960171878030217,0.2549865411001893
2024-07-31,BTC,-0.0238933739923268,0.0157933986591674,0.23532016682710408
2024-08-01,BTC,0.0114246141823064,-0.013693502993456064,0.2181718600915947
2024-08-02,BTC,-0.0603210586964005,-0.018381860868696753,0.27602599919087284
2024-08-05,BTC,-0.070986478913151,-0.02996879838863975,0.3464799042425652
2024-08-06,BTC,0.0378367150532277,0.010354085880061037,0.36376993865321994
2024-08-07,BTC,-0.0179685509402894,-0.007734647858502863,0.36705265115224966
2024-08-08,BTC,0.121442560994049,0.023042611519136447,0.43736789530710424
2024-08-09,BTC,-0.0134503581037733,0.004671676849538509,0.42596225181382313
2024-08-12,BTC,0.0108146598485863,4.303397765514916e-05,0.42541766844051915
2024-08-13,BTC,0.0211449923907958,0.016847579753558328,0.4612884151206404
2024-08-14,BTC,-0.0308911115194338,0.0038237284285767004,0.46234649936910593
2024-08-15,BTC,-0.0200413108132939,0.016133247764330783,0.445650578881631
2024-08-16,BTC,0.0231759129469639,0.001989779357261412,0.4493090365281038
2024-08-19,BTC,0.0172609412502557,0.009722284736913167,0.46710375722510405
2024-08-20,BTC,-0.0080792109215798,-0.0019845553982971165,0.4709259133466427
2024-08-21,BTC,0.0366428757006145,0.004239676828782013,0.4580613812770632
2024-08-22,BTC,-0.0129673046461273,-0.008932805548120926,0.44911551843727976
2024-08-23,BTC,0.0614826718213559,0.01148337085011919,0.4635151541123004
2024-08-26,BTC,-0.0225835970701276,-0.0031537266931381813,0.4598073500006475
2024-08-27,BTC,-0.0536973901889672,0.0015951960865450143,0.46054135700478793
2024-08-28,BTC,-0.008007978437422,-0.00597597320797616,0.4669509086625956
2024-08-29,BTC,0.0061082363977882,-3.937906806072977e-05,0.46132432504215354
2024-08-30,BTC,-0.0045245219909738,0.010093051774424433,0.4639149133011891
2024-09-03,BTC,-0.0284450427036115,-0.02115107439771169,0.47221179623369236
2024-09-04,BTC,0.0094115617770285,-0.0016025435809103872,0.4725866686123924
2024-09-05,BTC,-0.0312403432880655,-0.003018017615584734,0.4819534918744336
2024-09-06,BTC,-0.0393823921886807,-0.01726024985928465,0.4942124499762547
2024-09-09,BTC,0.0397138319111138,0.0115800702824842,0.4864038635975764
2024-09-10,BTC,0.0110343898722757,0.004472672652839682,0.48512565138077024
2024-09-11,BTC,-0.0053000155169341,0.010665025888896507,0.4775792653193967
2024-09-12,BTC,0.0136692794995481,0.007495302358939249,0.4646657660772514
2024-09-13,BTC,0.0420508295579824,0.005407711405364557,0.4756819699517241
2024-09-16,BTC,-0.0167333671885179,0.0012566297656613212,0.47536522544894727
2024-09-17,BTC,0.0363626062794542,0.00026455008109871336,0.47087319720556386
2024-09-18,BTC,0.0222379889456469,-0.002896455862498093,0.46344512922401926
2024-09-19,BTC,0.0209372919744741,0.01697685316676334,0.4720549654849995
2024-09-20,BTC,0.0040120384115518,-0.0019410273951238066,0.4741094418368227
2024-09-23,BTC,-0.0050104731353185,0.0028092730585327352,0.47907932978538637
2024-09-24,BTC,0.0153508767871859,0.0025111788443470395,0.46566304201589
2024-09-25,BTC,-0.0180215978029444,-0.0018612489301417234,0.4655781655200355
2024-09-26,BTC,0.0322738915701519,0.00403867571712313,0.46849455909472576
2024-09-27,BTC,0.0093530990407064,-0.0012532169669905446,0.48727047222411357
2024-09-30,BTC,-0.0351305550949797,0.004236552581176722,0.4798988121541631
2024-10-01,BTC,-0.0393575219684348,-0.009324107094664358,0.4878465655562693
2024-10-02,BTC,-0.003356881996554,0.00013839090212397487,0.48502116930241057
2024-10-03,BTC,0.0020882627636797,-0.001681413492255035,0.48351606399792907
2024-10-04,BTC,0.0215287538766344,0.008970249395274354,0.487941701137628
2024-10-07,BTC,-0.0092693835185588,-0.009586022165882668,0.4870271008414306
2024-10-08,BTC,-0.0016821501344571,0.009689347495581924,0.48965301400744166
2024-10-09,BTC,-0.0249447622324054,0.007113411987488272,0.485745734494523
2024-10-10,BTC,-0.0050774330134892,-0.002070122839989974,0.4868122266978279
2024-10-11,BTC,0.0360117436685496,0.006051847587953629,0.49132712013585256
2024-10-14,BTC,0.0508302324332601,0.0077076668832223305,0.49658539717226835
2024-10-15,BTC,0.0150649924579224,-0.007609466332438197,0.4875153778004463
2024-10-16,BTC,0.0085262517331365,0.004679145956573816,0.48778323207249036
2024-10-17,BTC,-0.0031485616380424,-0.00017116047891174713,0.48815491579959397
2024-10-18,BTC,0.0151180356869842,0.00397155273894878,0.49497314587345215
2024-10-21,BTC,-0.023678423698328,-0.0018227694906369774,0.49400146830974556
2024-10-22,BTC,-9.56734161845496e-05,-0.0004748538883844189,0.49721786685865466
2024-10-23,BTC,-0.0137944112100539,-0.009191323428069387,0.4993074879774079
2024-10-24,BTC,0.0260244203411819,0.002145772011323821,0.5013476737622738
2024-10-25,BTC,-0.0222801808446562,-0.00029944716993013376,0.5038526378727294
2024-10-28,BTC,0.029125296867722,0.0026514435020339455,0.5033981672898943
2024-10-29,BTC,0.0402349390541754,0.001614127248163344,0.4993463528182097
2024-10-30,BTC,-0.0052385938755442,-0.003300233889343751,0.500165268826585
2024-10-31,BTC,-0.0293663961649603,-0.018614700871699585,0.5090126914304527
2024-11-01,BTC,-0.0104353313875292,0.004092509543626166,0.5081300901754053
2024-11-04,BTC,-0.0135233381858542,-0.002812083478299976,0.5093683190309569
2024-11-05,BTC,0.0228287902369077,0.012265644545291332,0.5116023975120454
2024-11-06,BTC,0.0905356867699389,0.025295927786425976,0.5519324625098909
2024-11-07,BTC,0.0035138086897459,0.007431229727488331,0.5557302037520697
2024-11-08,BTC,0.0084397388095418,0.0037568333092317108,0.5657428093029647
2024-11-11,BTC,0.1022352276001543,0.0009690634297987444,0.5376466602864548
2024-11-12,BTC,-0.0084065320919269,-0.00289265965137242,0.5387586023398794
2024-11-13,BTC,0.0298826363806257,0.00023222772482434095,0.5373594516928772
2024-11-14,BTC,-0.036802617869276,-0.006049734794859041,0.5474366258949308
2024-11-15,BTC,0.0437313390738136,-0.013203489851361216,0.5165575985054147
2024-11-18,BTC,0.0077553838088482,0.003917814394541086,0.5165085285022143
2024-11-19,BTC,0.0198928198367862,0.003963584828470035,0.5235259179199062
2024-11-20,BTC,0.0216116659849128,2.195086225209586e-05,0.5236233279400105
2024-11-21,BTC,0.044151545428309,0.0053404615405816536,0.5225411496325785
2024-11-22,BTC,0.0050042014957245,0.003467959094991535,0.522458461322219
2024-11-25,BTC,-0.0501105193312582,0.003020480305938378,0.5270232222315914
2024-11-26,BTC,-0.0119973040407334,0.005722005647630368,0.5309485246983341
2024-11-27,BTC,0.0432374527151537,-0.003801238017440034,0.5192034813492841
2024-11-29,BTC,0.018912786163713,0.005607785488815242,0.5287693657775663
2024-12-02,BTC,-0.014540372554583,0.0024484564662998753,0.5284531513760103
2024-12-03,BTC,0.0014276215513644,0.0004514491145146682,0.5237191482566674
2024-12-04,BTC,0.028815675297684,0.006051417924264779,0.5272494646271798
2024-12-05,BTC,-0.0220207885039295,-0.0018697756269248078,0.5266194149521587
2024-12-06,BTC,0.0344447421731697,0.0024954538421815275,0.5530167689782526
2024-12-09,BTC,-0.037568614800964,-0.006144213927296471,0.5703375175989204
2024-12-10,BTC,-0.0077724307831654,-0.002963883313944371,0.5484320630083651
2024-12-11,BTC,0.0465226953429465,0.008165786048233592,0.5089165929422778
2024-12-12,BTC,-0.0111692932003557,-0.005414022527810203,0.5054750413182887
2024-12-13,BTC,0.0141564908339413,-2.6466639124200775e-05,0.4996783902921429
2024-12-16,BTC,0.0165967889848814,0.0037993543260221863,0.43766774104438744
2024-12-17,BTC,0.0010457710706697,-0.003863994965801476,0.44261387877919356
2024-12-18,BTC,-0.0574621060198967,-0.02949284635160343,0.4869529826162202
2024-12-19,BTC,-0.0254952688793256,-0.0008651123249070469,0.485802017433073
2024-12-20,BTC,0.0027179605287093,0.010869123768910471,0.4899492348410311
2024-12-23,BTC,-0.0044024561027654,0.007287273468533639,0.516172314293037
2024-12-24,BTC,0.0421376059533464,0.01104275925539211,0.5251436815628039
2024-12-26,BTC,-0.0352840692865005,-0.00040565878647391695,0.5210429938604199
2024-12-27,BTC,-0.017022260795415,-0.011055736101235558,0.5244944160689635
2024-12-30,BTC,-0.0094837322393019,-0.010701995701766776,0.5240786923745105
2024-12-31,BTC,0.0084840775653842,-0.004284800394927402,0.5192403077551224
2025-01-02,BTC,0.0261292471476068,-0.0022238866412221947,0.5004284967105858
2025-01-03,BTC,0.0125977299556827,0.01259602672149196,0.4968539609091275
2025-01-06,BTC,0.0382762192459422,0.005538045085450305,0.5146965989521554
2025-01-07,BTC,-0.0505043052595688,-0.01110391288210788,0.5276941383795439
2025-01-08,BTC,-0.0193884366295112,0.001560360190925314,0.5245664482055115
2025-01-10,BTC,0.0239761810251548,-0.01541164380306681,0.5063358450144277
2025-01-13,BTC,0.000297242056733,0.0015754440882007614,0.494845372528388
2025-01-14,BTC,0.0213457220401691,0.0011462798112440442,0.4951007080785385
2025-01-15,BTC,0.0411299996325777,0.018312792279639112,0.5059562216203171
2025-01-16,BTC,-0.007438333563293,-0.0021126894641922966,0.48748436688999164
2025-01-17,BTC,0.0471659856883341,0.009991058969353706,0.4877213340688878
2025-01-21,BTC,0.0404796765356885,0.008768227105582893,0.49408501693047613
2025-01-22,BTC,-0.0234882998268456,0.006137941522227575,0.4926572456030647
2025-01-23,BTC,0.0029627830760259,0.00531348622041139,0.4907934734861384
2025-01-24,BTC,0.0082657856802432,-0.002855132319398823,0.48698092125420356
2025-01-27,BTC,-0.0057927348866652,-0.014580715690809543,0.487702338586936
2025-01-28,BTC,-0.0073976691606418,0.009217869449967608,0.48222485223352446
2025-01-29,BTC,0.023395602825692,-0.004678895760321544,0.4796565343595263
2025-01-30,BTC,0.0099523798797513,0.005275414405311762,0.4795151183540756
2025-01-31,BTC,-0.0222492430508784,-0.005046825754019935,0.4836103810949378
2025-02-03,BTC,0.0380436508117398,-0.007608597684666707,0.46593461885543075
2025-02-04,BTC,-0.0348462784056634,0.007224881828679752,0.44527792322969834
2025-02-05,BTC,-0.0128369432180627,0.003908672930614365,0.4399245049547386
2025-02-06,BTC,-0.0002292432377489,0.003644298722618622,0.436800222292185
2025-02-07,BTC,-0.0006647556256734,-0.009464770111542897,0.43623294741233387
2025-02-10,BTC,0.0097146116762192,0.006712541085862833,0.44873749562678633
2025-02-11,BTC,-0.0173457247097439,0.00033958278885926063,0.435276353002868
2025-02-12,BTC,0.0223340688567765,-0.0027238667143857365,0.43124213314288923
2025-02-13,BTC,-0.0128924871841327,0.010426292122230674,0.4173296113441321
2025-02-14,BTC,0.0091602788033979,-7.194380749464546e-05,0.41394689879673097
2025-02-18,BTC,-0.0024415545387781,0.0024449877750611915,0.40967949643722945
2025-02-19,BTC,0.0114723435043504,0.0023769693899173827,0.4165087659156419
2025-02-20,BTC,0.0175745580328421,-0.0043341850761716705,0.42698040805936
2025-02-21,BTC,-0.0224580717618472,-0.01706412670256352,0.4372523157157065
2025-02-24,BTC,-0.0504368151357187,-0.00496910650440241,0.4370016626330027
2025-02-25,BTC,-0.0293377120214919,-0.004679730915472358,0.4325864221717899
2025-02-26,BTC,-0.0494629004695273,0.00013602428004699796,0.43132038474439177
2025-02-27,BTC,0.0042349227090945,-0.015864553655509872,0.4212693365003886
2025-02-28,BTC,-0.0039102977908145,0.01585414463498891,0.4070381457374765
2025-03-03,BTC,-0.0868204011194161,-0.0175967394669998,0.44490123199978104
2025-03-04,BTC,0.0134376855754954,-0.012234826602200433,0.43397929701607274
2025-03-05,BTC,0.0389965785120813,0.011159277893187936,0.4434893617844404
2025-03-06,BTC,-0.0073031330841799,-0.017819007085749905,0.43789429863054624
2025-03-07,BTC,-0.0357824911826653,0.00552061780274804,0.42345220230607644
2025-03-10,BTC,-0.0256701289036189,-0.0269730913054258,0.4326335629290485
2025-03-11,BTC,0.0551394455444913,-0.007567865323653167,0.40877925824353406
2025-03-12,BTC,0.0103804668952023,0.004886869929446425,0.4099176697820842
2025-03-13,BTC,-0.0317197970748182,-0.013890984206835322,0.4195723393686691
2025-03-14,BTC,0.0358025962030881,0.021265869083087807,0.4206830637191711
2025-03-17,BTC,0.0181158350835366,0.006416130719105961,0.42576623237266786
2025-03-18,BTC,-0.0161424490284424,-0.010653512117636543,0.4288726467599645
2025-03-19,BTC,0.0499976010505509,0.010798495567894584,0.4354430613380981
2025-03-20,BTC,-0.0309372537911718,-0.0021848931523151816,0.38382853973828945
2025-03-21,BTC,-0.0014727011460912,0.0008246534476661349,0.3848000432095274
2025-03-24,BTC,0.0167863523789464,0.017646000146633645,0.3859610838991722
2025-03-25,BTC,-0.0003109860024155,0.0015743334544251475,0.40614317201295774
2025-03-26,BTC,-0.0065257711020474,-0.011156934922627149,0.4059513863103054
2025-03-27,BTC,0.0031785494123917,-0.003306980860763864,0.40698211469770534
2025-03-28,BTC,-0.0323932899165662,-0.01973722070834405,0.41745154447945343
2025-03-31,BTC,0.0026038970780313,0.005538521570653376,0.449578448192859
2025-04-01,BTC,0.0317418810684309,0.0037812354559083605,0.4509025394278408
2025-04-02,BTC,-0.0315074208005501,0.006728194715792668,0.4347186612419597
2025-04-03,BTC,0.0074815041355174,-0.04839563335990149,0.37204586965512393
2025-04-04,BTC,0.0089163820199409,-0.05974960534553109,0.30112175978372363
2025-04-07,BTC,0.0130519502961308,-0.0023314724921273955,0.29994438166848286
2025-04-08,BTC,-0.037399763343434,-0.015700524562941354,0.325487645517232
2025-04-09,BTC,0.0826253916648998,0.09515387644904849,0.4345424158506636
2025-04-10,BTC,-0.0356990599146636,-0.03460757958472693,0.45742278951324317
2025-04-11,BTC,0.0474554622745788,0.018092095201708958,0.4668879028102808
2025-04-14,BTC,0.0102457346314681,0.007944712390868913,0.4699524302621741
2025-04-15,BTC,-0.0103308935439746,-0.0017277808903947145,0.46972153700763036
2025-04-16,BTC,0.0043609345644122,-0.0224083715440897,0.46180521088657683
2025-04-17,BTC,0.0102563744993067,0.0013268380955802073,0.46342605122013075
2025-04-21,BTC,0.0275270995296317,-0.023567493023827546,0.4436948512758437
2025-04-22,BTC,0.0676766270145201,0.025117204723895226,0.46495374173724474
2025-04-23,BTC,0.0027527134594511,0.01666113847096007,0.4624221811572788
2025-04-24,BTC,0.0026114175645013,0.020259113708281262,0.45658726127905425
2025-04-25,BTC,0.0082677425315635,0.007373133469998461,0.4565025455809298
2025-04-28,BTC,0.0130543255265145,0.0006407067039131409,0.4567197558746273
2025-04-29,BTC,-0.0073064863193083,0.005802410694099036,0.45411006726844305
2025-04-30,BTC,-0.0008217291810309,0.00147999135976562,0.45399433742745693
2025-05-01,BTC,0.0242552661450776,0.006299102138585644,0.43427945641732046
2025-05-02,BTC,0.0043291974532626,0.01472657412963474,0.4350972007967421
2025-05-05,BTC,0.0045811763897039,-0.006381597588933863,0.43550780408036
2025-05-06,BTC,0.0216829979441366,-0.007693239651855532,0.43275937464065095
2025-05-07,BTC,0.0023743581586117,0.00434635623313584,0.4277089663507342
