return,volatility,sharpe_ratio,ADA,BNB,BTC,DOGE,DOT,ETH,LTC,SOL,XRP
0.564008100964547,0.684596007543277,0.8238553756521769,0.02593850194251899,0.06869312428387286,0.12285432793836897,0.19179170333875584,0.15634002793807994,0.07718488205387371,0.18117904542002455,0.0740893773031619,0.10192900978134317
0.5878758619581977,0.6645047075841234,0.8846827648452366,0.14902418050044736,0.1295111451801202,0.04118809050416324,0.12988684758237853,0.07125226199635955,0.14048490087705598,0.12491233707291714,0.14605843078703162,0.06768180549952639
0.5316989136088084,0.6500765424619347,0.8179020144230817,0.17065648625599172,0.09938109106085385,0.0724047992843709,0.0284642686204246,0.05213212233288498,0.012180356113593336,0.1984148657589896,0.1973515752252487,0.1690144353476425
0.5978781702405239,0.6810953831157536,0.8778185626592528,0.062264103696663894,0.12057577850933421,0.15868252005259526,0.17281036810994624,0.2079163543756978,0.01764109168154092,0.07231295930315006,0.15758054972074237,0.03021627455032939
0.510606759147097,0.648452220045339,0.7874238738999089,0.16952604742370797,0.1330598750662348,0.17033523022386102,0.1363102763574987,0.18985061222045438,0.033523717777785005,0.08988877689472255,0.018362767776377454,0.059142696259358286
0.5659698944920828,0.6580390643482484,0.8600855559428602,0.04645117742870824,0.23550249819243968,0.08566554112206227,0.15977397503286614,0.19650521434092305,0.19925428915813856,0.028980016602153737,0.02695117510457538,0.020916113018132898
0.5428144483045225,0.6407740786409778,0.8471229820278958,0.022533632599803094,0.14984490868514386,0.14725979564827435,0.1495071369972163,0.13903085729985054,0.19702802850428303,0.12032365229497706,0.06357706362767025,0.010894924342781675
0.5315072069175526,0.6347069171060626,0.8374057263168839,0.0954659022476909,0.17304467721704223,0.01847537388177272,0.05587692768707515,0.03876068548181386,0.1236702685881378,0.24436059636645951,0.13957333393220403,0.11077223459780376
0.4971633797727271,0.6755095693140402,0.7359827341566482,0.24492798003692537,0.005443701488331523,0.018209455623888027,0.03717410814583316,0.14293022706360867,0.22728514210168926,0.01456396562070682,0.0905586722253838,0.21890674769363333
0.5380220967722347,0.6345099014559291,0.8479333349057341,0.05457205288931368,0.17598315602970138,0.150929814176336,0.15208379315714457,0.08272783873985343,0.14365387678861363,0.17936581484986597,0.03801257886348716,0.02267107450568407
0.5071018574224041,0.6048345332068801,0.8384141936038445,0.21009978046693967,0.17781326687914858,0.21854954433204635,0.060028946167159175,0.09628517011414851,0.08777477705400599,0.04601904583226609,0.08951790391283806,0.013911565241447661
0.4734528214088876,0.649910538231257,0.7284892205277942,0.08017308465160015,0.12035506876535627,0.0006035716794019797,0.05417432644630881,0.1821703731263963,0.15718333282387906,0.1676248144011443,0.02435745295593839,0.2133579751499748
0.6572680572955653,0.732478622646416,0.8973204636619728,0.25992616440489413,0.23032034636771972,0.005547434942290498,0.21181300452323068,0.14738414503444566,0.002128685068458917,0.01600577146355431,0.10967635260853954,0.01719809558686663
0.49798787502703196,0.6356348901849946,0.7834495599857616,0.07265546318428369,0.1258342030571718,0.17067045385145924,0.12430537129379599,0.19541708108168138,0.06144239393263108,0.12450207084783975,0.010169100648930498,0.1150038621022066
0.44744594727705034,0.6225026057999433,0.7187856614705452,0.09769411345003393,0.07034826185722153,0.18661409813087035,0.09757125627032147,0.18098306809704437,0.13870737766443578,0.1648472710393484,0.0015774322837012612,0.06165712120702304
0.6671413237724831,0.671289343411552,0.9938208170891135,0.01256146870174187,0.10628273178895206,0.19505348142833762,0.17534429370555063,0.03622536909783548,0.04653409382466648,0.01907194323154424,0.17638854786318767,0.23253807035818402
0.530035263937489,0.6256385912201936,0.8471908085205425,0.13341885696858982,0.10870114237839681,0.17796676870358039,0.12637074345354388,0.029802771832555097,0.10952407168528198,0.16951806132975286,0.059025479424261666,0.08567210422403744
0.5623335022128786,0.6535492423687774,0.8604301952439131,0.11233081273635838,0.013724660721770966,0.1527856620266676,0.1111942408902085,0.08814704697092558,0.1285931258319159,0.05359256682289138,0.12870988934478353,0.21092199465447806
0.5675529754644258,0.6508578029679251,0.8720076380376367,0.13130673194113449,0.10606060177500684,0.1469601858256982,0.16603936323192153,0.03113861862451208,0.17196206189184787,0.11233163780206008,0.05193684226285786,0.08226395664496118
0.43425882630504764,0.6139184088223879,0.707355928840835,0.04672637952391527,0.037426662276578725,0.17827750052633076,0.010585951867240696,0.16785166154466483,0.15792515943952165,0.13099692402423785,0.06438522187136428,0.20582453892614597
0.5636798643254597,0.6440768992970709,0.8751747888189213,0.1149757296415052,0.0749112328244559,0.15841780408561407,0.1261046479321022,0.0673225012806909,0.08642653933155553,0.1398214553587154,0.14378943354679588,0.08823065599856506
0.6210165024694513,0.6584257623153897,0.9431837847377254,0.1728755475476432,0.18190239896683402,0.05940830774544886,0.10468046327829228,0.0117879794242594,0.07738851579505852,0.027110561389159172,0.12720240167385793,0.23764382417944646
0.4532959581361509,0.624747154326189,0.725567063406709,0.18096047375334368,0.07806611161239992,0.15128552593169234,0.048961176445497315,0.1124792287632955,0.019469751703424427,0.2529285873903424,0.09361479124842678,0.06223435315157773
0.5440457829162408,0.658373430276705,0.8263483274037746,0.17860354504926804,0.04829657350497516,0.0800553436315421,0.09875913205666807,0.07015032035236068,0.08904125244408051,0.16571532332325772,0.1440278841384664,0.12535062549938147
0.5649847977055001,0.6987094649002671,0.8086119139464432,0.12738006131828924,0.010529178005297584,0.05158027446995357,0.16699047367931624,0.16531875527210393,0.15702443534129812,0.08010669613177668,0.07850459549333708,0.16256553028862752
0.5370909802099276,0.6408431963630826,0.8381004639793787,0.014477335447066718,0.036064758334816344,0.1457811293184153,0.09891808327296248,0.12783370936299424,0.14894130323056765,0.1581142475273928,0.16722297379820766,0.1026464597075768
0.5698433434642621,0.6658081223400868,0.8558672151091498,0.13045311517984834,0.12225872912930966,0.0027202885257555025,0.047609481494005935,0.08583907328913917,0.13178953400724655,0.15525298042308286,0.24986554157795576,0.07421125637365635
